OBJECTID,ULAND,UREGBEZ,UKREIS,UGEMEINDE,UJAHR,UMONAT,USTUNDE,UWOCHENTAG,UKATEGORIE,UART,UTYP1,ULICHTVERH,IstRad,IstPKW,IstFuss,IstKrad,IstGkfz,LINREFX,LINREFY,XGCSWGS84,YGCSWGS84,coord,location_dict,address,road,UIDENTSTLAE,STRZUSTAND,IstSonstige,lane,coord_interp,dist_interp,dist_interp_up
55622,9,1,74,135,2019,3,19,7,3,3,6,2,0,1,0,0,0,661258.5368973883,5354732.329753751,11.175539961000029,48.32519266500003,"(48.32519266500003, 11.175539961000029)","{'place_id': 170077890, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 280688897, 'lat': '48.32519167405495', 'lon': '11.175539500908217', 'display_name': 'A 8, Eurasburg, Dasing, Landkreis Aichach-Friedberg, Bayern, 85235, Deutschland', 'address': {'road': 'A 8', 'village': 'Eurasburg', 'municipality': 'Dasing', 'county': 'Landkreis Aichach-Friedberg', 'state': 'Bayern', 'postcode': '85235', 'country': 'Deutschland', 'country_code': 'de'}, 'boundingbox': ['48.3166388', '48.340026', '11.1555112', '11.193519']}","A 8, Eurasburg, Dasing, Landkreis Aichach-Friedberg, Bayern, 85235, Deutschland",A 8,0,0,0,up,[48.32523903 11.17543778],47924.266818882774,47924.266818882774
55654,9,7,71,130,2019,3,16,6,3,2,6,0,0,1,0,0,0,644777.0665555764,5363046.550808415,10.956192173000034,48.40393874600005,"(48.40393874600005, 10.956192173000034)","{'place_id': 169045335, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 280694758, 'lat': '48.403946060997036', 'lon': '10.956193418671122', 'display_name': 'A 8, Derching, Friedberg, Landkreis Aichach-Friedberg, Bayern, 86316, Deutschland', 'address': {'road': 'A 8', 'village': 'Derching', 'town': 'Friedberg', 'county': 'Landkreis Aichach-Friedberg', 'state': 'Bayern', 'postcode': '86316', 'country': 'Deutschland', 'country_code': 'de'}, 'boundingbox': ['48.4039031', '48.4043637', '10.9536725', '10.9564457']}","A 8, Derching, Friedberg, Landkreis Aichach-Friedberg, Bayern, 86316, Deutschland",A 8,0,0,0,down,[48.4041982 10.9547141],47307.967844677914,28364.432596347247
55769,9,1,79,142,2019,3,2,5,2,2,6,2,0,1,0,0,1,676134.3144426532,5343452.228643444,11.371358718000067,48.21982606100005,"(48.21982606100005, 11.371358718000067)","{'place_id': 107778347, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 28784068, 'lat': '48.21979319661024', 'lon': '11.371339347305671', 'display_name': 'A 8, Graßlfing, Olching, Landkreis Fürstenfeldbruck, Bayern, 82140, Deutschland', 'address': {'road': 'A 8', 'suburb': 'Graßlfing', 'town': 'Olching', 'county': 'Landkreis Fürstenfeldbruck', 'state': 'Bayern', 'postcode': '82140', 'country': 'Deutschland', 'country_code': 'de'}, 'boundingbox': ['48.2153506', '48.2199694', '11.3710404', '11.3788717']}","A 8, Graßlfing, Olching, Landkreis Fürstenfeldbruck, Bayern, 82140, Deutschland",A 8,0,0,0,up,[48.21662811 11.3767097 ],66746.50512133552,66746.50512133552
55850,9,7,71,122,2019,2,11,5,3,9,7,0,0,1,0,0,1,654456.9430615455,5360705.62818424,11.086036069000045,48.38059513400003,"(48.38059513400003, 11.086036069000045)","{'place_id': 123171715, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 95261689, 'lat': '48.38058303347761', 'lon': '11.08602830319236', 'display_name': 'A 8, Burgadelzhausen, Adelzhausen, Dasing, Landkreis Aichach-Friedberg, Bayern, 86453, Deutschland', 'address': {'road': 'A 8', 'village': 'Burgadelzhausen', 'municipality': 'Dasing', 'county': 'Landkreis Aichach-Friedberg', 'state': 'Bayern', 'postcode': '86453', 'country': 'Deutschland', 'country_code': 'de'}, 'boundingbox': ['48.3561378', '48.3880253', '11.0750446', '11.1307183']}","A 8, Burgadelzhausen, Adelzhausen, Dasing, Landkreis Aichach-Friedberg, Bayern, 86453, Deutschland",A 8,0,0,1,up,[48.38003289 11.08688506],38718.50782638478,38718.50782638478
55907,9,1,74,146,2019,3,9,4,3,2,6,0,0,1,0,0,0,666864.742964522,5350929.792835079,11.249610102000076,48.28955385100005,"(48.28955385100005, 11.249610102000076)","{'place_id': 108867869, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 28802113, 'lat': '48.289579563995396', 'lon': '11.249618771952827', 'display_name': 'A 8, Ziegelstadel, Wiedenzhausen, Sulzemoos, Landkreis Dachau, Bayern, 85259, Deutschland', 'address': {'road': 'A 8', 'hamlet': 'Ziegelstadel', 'village': 'Wiedenzhausen', 'county': 'Landkreis Dachau', 'state': 'Bayern', 'postcode': '85259', 'country': 'Deutschland', 'country_code': 'de'}, 'boundingbox': ['48.287303', '48.2952793', '11.2306553', '11.2558719']}","A 8, Ziegelstadel, Wiedenzhausen, Sulzemoos, Landkreis Dachau, Bayern, 85259, Deutschland",A 8,0,0,0,down,[48.28928057 11.2505047 ],20913.864412081228,54757.72536181968
55910,9,1,74,146,2019,3,9,4,3,2,6,0,0,1,0,0,0,666680.4798733993,5351007.217417809,11.24715847300007,48.29029843400008,"(48.29029843400008, 11.24715847300007)","{'place_id': 108867869, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 28802113, 'lat': '48.29034765395262', 'lon': '11.247173465588856', 'display_name': 'A 8, Ziegelstadel, Wiedenzhausen, Sulzemoos, Landkreis Dachau, Bayern, 85259, Deutschland', 'address': {'road': 'A 8', 'hamlet': 'Ziegelstadel', 'village': 'Wiedenzhausen', 'county': 'Landkreis Dachau', 'state': 'Bayern', 'postcode': '85259', 'country': 'Deutschland', 'country_code': 'de'}, 'boundingbox': ['48.287303', '48.2952793', '11.2306553', '11.2558719']}","A 8, Ziegelstadel, Wiedenzhausen, Sulzemoos, Landkreis Dachau, Bayern, 85259, Deutschland",A 8,0,0,0,down,[48.29031624 11.24727603],21113.465334364173,54558.719736730614
56024,9,7,72,147,2019,2,16,4,3,2,6,0,0,1,0,0,0,632241.7530444516,5364529.78490608,10.787375404000043,48.42003065900008,"(48.42003065900008, 10.787375404000043)","{'place_id': 158394914, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 230129518, 'lat': '48.4200387223225', 'lon': '10.787375248985516', 'display_name': 'A 8, Gailenbach, Edenbergen, Gersthofen, Landkreis Augsburg, Bayern, 86368, Deutschland', 'address': {'road': 'A 8', 'hamlet': 'Gailenbach', 'village': 'Edenbergen', 'town': 'Gersthofen', 'county': 'Landkreis Augsburg', 'state': 'Bayern', 'postcode': '86368', 'country': 'Deutschland', 'country_code': 'de'}, 'boundingbox': ['48.4197662', '48.4201841', '10.7870984', '10.8091429']}","A 8, Gailenbach, Edenbergen, Gersthofen, Landkreis Augsburg, Bayern, 86368, Deutschland",A 8,0,0,0,down,[48.42000539 10.78609422],59945.480581503696,15732.28095736046
56129,9,1,79,142,2019,3,8,5,3,2,6,0,0,1,0,0,0,677157.5997207155,5342602.941289976,11.384768457000064,48.211906898000045,"(48.211906898000045, 11.384768457000064)","{'place_id': 108533752, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 28784616, 'lat': '48.21188427745764', 'lon': '11.38475509327901', 'display_name': 'A 8, Olching, Landkreis Fürstenfeldbruck, Bayern, 82140, Deutschland', 'address': {'road': 'A 8', 'town': 'Olching', 'county': 'Landkreis Fürstenfeldbruck', 'state': 'Bayern', 'postcode': '82140', 'country': 'Deutschland', 'country_code': 'de'}, 'boundingbox': ['48.2112162', '48.2126052', '11.3835348', '11.3858694']}","A 8, Olching, Landkreis Fürstenfeldbruck, Bayern, 82140, Deutschland",A 8,0,0,0,up,[48.2108591  11.38645463],68074.46046050082,68074.46046050082
56281,9,7,72,223,2019,3,14,2,3,1,5,0,0,1,0,0,1,625553.3354094112,5364228.954422016,10.696927250000044,48.41869387000003,"(48.41869387000003, 10.696927250000044)","{'place_id': 172330239, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 295617761, 'lat': '48.41865193163672', 'lon': '10.696923989499565', 'display_name': 'A 8, Adelsried, Landkreis Augsburg, Bayern, 86477, Deutschland', 'address': {'road': 'A 8', 'village': 'Adelsried', 'county': 'Landkreis Augsburg', 'state': 'Bayern', 'postcode': '86477', 'country': 'Deutschland', 'country_code': 'de'}, 'boundingbox': ['48.4170752', '48.4187014', '10.6962877', '10.7191709']}","A 8, Adelsried, Landkreis Augsburg, Bayern, 86477, Deutschland",A 8,0,0,0,up,[48.41865794 10.6968441 ],9023.746919658073,9023.746919658073
56377,9,7,71,129,2019,3,10,3,3,9,6,0,0,1,0,0,0,659301.1706627868,5356651.77883813,11.149878228000034,48.34294542200007,"(48.34294542200007, 11.149878228000034)","{'place_id': 163999403, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 251505084, 'lat': '48.3429321199286', 'lon': '11.149871992067672', 'display_name': 'A 8, Freienried, Eurasburg, Dasing, Landkreis Aichach-Friedberg, Bayern, 86495, Deutschland', 'address': {'road': 'A 8', 'village': 'Freienried', 'municipality': 'Dasing', 'county': 'Landkreis Aichach-Friedberg', 'state': 'Bayern', 'postcode': '86495', 'country': 'Deutschland', 'country_code': 'de'}, 'boundingbox': ['48.3410171', '48.3440891', '11.147404', '11.1538429']}","A 8, Freienried, Eurasburg, Dasing, Landkreis Aichach-Friedberg, Bayern, 86495, Deutschland",A 8,0,0,0,up,[48.34321627 11.14926614],45158.186435200674,45158.186435200674
56454,9,1,74,146,2019,3,6,2,3,2,6,0,0,1,0,0,0,666265.9774200963,5351180.371469602,11.241642832000023,48.29196408300004,"(48.29196408300004, 11.241642832000023)","{'place_id': 108867869, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 28802113, 'lat': '48.292000093546456', 'lon': '11.24165353408551', 'display_name': 'A 8, Ziegelstadel, Wiedenzhausen, Sulzemoos, Landkreis Dachau, Bayern, 85259, Deutschland', 'address': {'road': 'A 8', 'hamlet': 'Ziegelstadel', 'village': 'Wiedenzhausen', 'county': 'Landkreis Dachau', 'state': 'Bayern', 'postcode': '85259', 'country': 'Deutschland', 'country_code': 'de'}, 'boundingbox': ['48.287303', '48.2952793', '11.2306553', '11.2558719']}","A 8, Ziegelstadel, Wiedenzhausen, Sulzemoos, Landkreis Dachau, Bayern, 85259, Deutschland",A 8,0,0,0,down,[48.29155429 11.24315329],21561.76848662657,54110.53143360478
56455,9,1,74,135,2019,3,6,2,3,2,6,0,0,1,0,0,0,663041.151093306,5353482.369841052,11.199087645000075,48.31349821800006,"(48.31349821800006, 11.199087645000075)","{'place_id': 169245527, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 280422002, 'lat': '48.31355393348747', 'lon': '11.199123972406646', 'display_name': 'A 8, Spindelhafner, Taxa, Odelzhausen, Landkreis Dachau, Bayern, 85235, Deutschland', 'address': {'road': 'A 8', 'hamlet': 'Spindelhafner', 'village': 'Taxa', 'county': 'Landkreis Dachau', 'state': 'Bayern', 'postcode': '85235', 'country': 'Deutschland', 'country_code': 'de'}, 'boundingbox': ['48.3107187', '48.3145561', '11.1975496', '11.2032163']}","A 8, Spindelhafner, Taxa, Odelzhausen, Landkreis Dachau, Bayern, 85235, Deutschland",A 8,0,0,0,down,[48.31333814 11.19945547],25567.542583401868,50099.209634330924
56780,9,1,62,0,2019,3,16,6,3,2,6,0,0,1,0,0,0,680427.4270448005,5339655.449575396,11.427491162000024,48.18449141700006,"(48.18449141700006, 11.427491162000024)","{'place_id': 168985329, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 280342521, 'lat': '48.184486002617426', 'lon': '11.427487605290422', 'display_name': 'A 8, Langwied, Lochhausen, Aubing-Lochhausen-Langwied, München, Bayern, 81249, Deutschland', 'address': {'road': 'A 8', 'suburb': 'Langwied', 'city_district': 'Aubing-Lochhausen-Langwied', 'city': 'München', 'state': 'Bayern', 'postcode': '81249', 'country': 'Deutschland', 'country_code': 'de'}, 'boundingbox': ['48.1840537', '48.1925585', '11.4152488', '11.4281457']}","A 8, Langwied, Lochhausen, Aubing-Lochhausen-Langwied, München, Bayern, 81249, Deutschland",A 8,0,0,0,up,[48.18449435 11.4274754 ],72472.55627551016,72472.55627551016
56920,9,7,61,0,2019,3,16,4,3,3,6,0,0,1,0,0,1,639989.8685305463,5364055.441379777,10.891882614000052,48.41409161400002,"(48.41409161400002, 10.891882614000052)","{'place_id': 169297776, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 280726822, 'lat': '48.414105786425026', 'lon': '10.8918834717185', 'display_name': 'A 8, Firnhaberau, Augsburg, Bayern, 86169, Deutschland', 'address': {'road': 'A 8', 'suburb': 'Firnhaberau', 'city': 'Augsburg', 'state': 'Bayern', 'postcode': '86169', 'country': 'Deutschland', 'country_code': 'de'}, 'boundingbox': ['48.4126072', '48.4142339', '10.8897666', '10.9039443']}","A 8, Firnhaberau, Augsburg, Bayern, 86169, Deutschland",A 8,0,0,0,down,[48.41390797 10.89432855],52190.9829499228,23483.64159837875
57004,9,1,74,113,2019,3,7,4,3,2,6,0,0,1,0,0,0,670664.1665740805,5347644.976547504,11.299464095000076,48.259011971000064,"(48.259011971000064, 11.299464095000076)","{'place_id': 179888512, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 327464676, 'lat': '48.25899145950132', 'lon': '11.299444713920469', 'display_name': 'A 8, Lauterbach, Bergkirchen, Landkreis Dachau, Bayern, 85232, Deutschland', 'address': {'road': 'A 8', 'village': 'Lauterbach', 'county': 'Landkreis Dachau', 'state': 'Bayern', 'postcode': '85232', 'country': 'Deutschland', 'country_code': 'de'}, 'boundingbox': ['48.2581997', '48.2599717', '11.2984073', '11.3003286']}","A 8, Lauterbach, Bergkirchen, Landkreis Dachau, Bayern, 85232, Deutschland",A 8,0,0,0,up,[48.25835192 11.30014151],59851.081726121425,59851.081726121425
57157,9,1,74,113,2019,3,18,6,3,3,6,1,0,1,0,0,0,671173.704317838,5347168.189285709,11.306130778000067,48.254588452000064,"(48.254588452000064, 11.306130778000067)","{'place_id': 261419851, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 830912806, 'lat': '48.25455958731045', 'lon': '11.306116685487472', 'display_name': 'A 8, Palsweis, Bergkirchen, Landkreis Dachau, Bayern, 85232, Deutschland', 'address': {'road': 'A 8', 'village': 'Palsweis', 'county': 'Landkreis Dachau', 'state': 'Bayern', 'postcode': '85232', 'country': 'Deutschland', 'country_code': 'de'}, 'boundingbox': ['48.2544385', '48.2549929', '11.3052413', '11.3063647']}","A 8, Palsweis, Bergkirchen, Landkreis Dachau, Bayern, 85232, Deutschland",A 8,0,0,0,up,[48.25454651 11.30614447],60552.372428105795,60552.372428105795
57337,9,1,74,146,2019,3,7,2,3,2,6,0,0,1,0,0,0,669037.3795839967,5349589.833599126,11.278340850000063,48.27693163000004,"(48.27693163000004, 11.278340850000063)","{'place_id': 135294201, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 143575534, 'lat': '48.27694244892766', 'lon': '11.278345894085813', 'display_name': 'A 8, Haidhof, Einsbach, Sulzemoos, Landkreis Dachau, Bayern, 85254, Deutschland', 'address': {'road': 'A 8', 'hamlet': 'Haidhof', 'village': 'Einsbach', 'county': 'Landkreis Dachau', 'state': 'Bayern', 'postcode': '85254', 'country': 'Deutschland', 'country_code': 'de'}, 'boundingbox': ['48.2709261', '48.2802015', '11.2713689', '11.2871833']}","A 8, Haidhof, Einsbach, Sulzemoos, Landkreis Dachau, Bayern, 85254, Deutschland",A 8,0,0,0,down,[48.27743932 11.27728064],18362.671564590786,57306.728714878096
57370,9,1,74,113,2019,3,15,1,2,3,6,0,0,1,0,0,0,671998.227026565,5346602.758663092,11.316999950000024,48.24928231200005,"(48.24928231200005, 11.316999950000024)","{'place_id': 179804010, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 327464677, 'lat': '48.24925324820848', 'lon': '11.316985760920572', 'display_name': 'A 8, Palsweis, Bergkirchen, Landkreis Dachau, Bayern, 85232, Deutschland', 'address': {'road': 'A 8', 'village': 'Palsweis', 'county': 'Landkreis Dachau', 'state': 'Bayern', 'postcode': '85232', 'country': 'Deutschland', 'country_code': 'de'}, 'boundingbox': ['48.2375667', '48.2544385', '11.3063647', '11.3408042']}","A 8, Palsweis, Bergkirchen, Landkreis Dachau, Bayern, 85232, Deutschland",A 8,0,0,0,up,[48.25247687 11.31038378],61550.522060341034,61550.522060341034
57375,9,7,71,122,2019,3,4,1,3,8,1,2,0,1,0,0,0,652741.9797982294,5362225.492072672,11.063442709000071,48.394677350000045,"(48.394677350000045, 11.063442709000071)","{'place_id': 108155254, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 27127130, 'lat': '48.3946666781637', 'lon': '11.06343898010942', 'display_name': 'A 8, Neulwirth, Lindl, Dasing, Landkreis Aichach-Friedberg, Bayern, 86453, Deutschland', 'address': {'road': 'A 8', 'hamlet': 'Neulwirth', 'village': 'Lindl', 'municipality': 'Dasing', 'county': 'Landkreis Aichach-Friedberg', 'state': 'Bayern', 'postcode': '86453', 'country': 'Deutschland', 'country_code': 'de'}, 'boundingbox': ['48.3936123', '48.3948165', '11.0630102', '11.0661293']}","A 8, Neulwirth, Lindl, Dasing, Landkreis Aichach-Friedberg, Bayern, 86453, Deutschland",A 8,0,0,0,down,[48.39448187 11.06396761],39244.03634914827,36426.257059264106
57639,9,7,71,122,2019,4,19,5,2,3,1,0,0,1,0,0,0,650924.7944138851,5362330.19360978,11.038947637000035,48.39605624400008,"(48.39605624400008, 11.038947637000035)","{'place_id': 179625445, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 327495113, 'lat': '48.39604934658991', 'lon': '11.038947936184531', 'display_name': 'A 8, Sophienhof, Bitzenhofen, Dasing, Landkreis Aichach-Friedberg, Bayern, 86453, Deutschland', 'address': {'road': 'A 8', 'hamlet': 'Sophienhof', 'village': 'Bitzenhofen', 'municipality': 'Dasing', 'county': 'Landkreis Aichach-Friedberg', 'state': 'Bayern', 'postcode': '86453', 'country': 'Deutschland', 'country_code': 'de'}, 'boundingbox': ['48.3959071', '48.4010591', '10.9924061', '11.0555759']}","A 8, Sophienhof, Bitzenhofen, Dasing, Landkreis Aichach-Friedberg, Bayern, 86453, Deutschland",A 8,0,0,0,up,[48.39594953 11.03613274],34587.685462377376,34587.685462377376
57866,9,1,74,146,2019,4,9,3,3,2,6,0,0,1,0,0,0,668820.4663728643,5349716.552942721,11.275470232000032,48.27812865900006,"(48.27812865900006, 11.275470232000032)","{'place_id': 134592671, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 143578406, 'lat': '48.27810568760016', 'lon': '11.275459340949096', 'display_name': 'A 8, Einsbach, Sulzemoos, Landkreis Dachau, Bayern, 85254, Deutschland', 'address': {'road': 'A 8', 'village': 'Einsbach', 'county': 'Landkreis Dachau', 'state': 'Bayern', 'postcode': '85254', 'country': 'Deutschland', 'country_code': 'de'}, 'boundingbox': ['48.2776562', '48.2787606', '11.274078', '11.2764074']}","A 8, Einsbach, Sulzemoos, Landkreis Dachau, Bayern, 85254, Deutschland",A 8,0,0,0,up,[48.27830704 11.27503481],57056.17082670812,57056.17082670812
58007,9,7,61,0,2019,4,6,5,3,2,6,0,0,1,0,0,0,639989.9012676952,5364041.420742419,10.891878377000069,48.41396553800007,"(48.41396553800007, 10.891878377000069)","{'place_id': 107051918, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 27394068, 'lat': '48.41393433161478', 'lon': '10.891876371700802', 'display_name': 'A 8, Firnhaberau, Augsburg, Bayern, 86169, Deutschland', 'address': {'road': 'A 8', 'suburb': 'Firnhaberau', 'city': 'Augsburg', 'state': 'Bayern', 'postcode': '86169', 'country': 'Deutschland', 'country_code': 'de'}, 'boundingbox': ['48.4118564', '48.4140709', '10.8897511', '10.907569']}","A 8, Firnhaberau, Augsburg, Bayern, 86169, Deutschland",A 8,0,0,0,up,[48.41375382 10.89427877],23484.974363914822,23484.974363914822
58008,9,7,61,0,2019,4,6,5,3,2,6,0,0,1,0,0,0,639888.5412059538,5364048.203377327,10.89051159500002,48.41404903400007,"(48.41404903400007, 10.89051159500002)","{'place_id': 107051918, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 27394068, 'lat': '48.414022142197666', 'lon': '10.890509866952701', 'display_name': 'A 8, Firnhaberau, Augsburg, Bayern, 86169, Deutschland', 'address': {'road': 'A 8', 'suburb': 'Firnhaberau', 'city': 'Augsburg', 'state': 'Bayern', 'postcode': '86169', 'country': 'Deutschland', 'country_code': 'de'}, 'boundingbox': ['48.4118564', '48.4140709', '10.8897511', '10.907569']}","A 8, Firnhaberau, Augsburg, Bayern, 86169, Deutschland",A 8,0,0,0,up,[48.41394576 10.89169433],23383.708711694595,23383.708711694595
58089,9,1,79,142,2019,4,6,5,3,2,6,1,0,1,0,0,0,674538.9045493519,5344773.0375557225,11.35044186600004,48.23214002100008,"(48.23214002100008, 11.35044186600004)","{'place_id': 164049005, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 251505090, 'lat': '48.23211744423862', 'lon': '11.350428562135496', 'display_name': 'A 8, Bergkirchen, Landkreis Dachau, Bayern, 85232, Deutschland', 'address': {'road': 'A 8', 'village': 'Bergkirchen', 'county': 'Landkreis Dachau', 'state': 'Bayern', 'postcode': '85232', 'country': 'Deutschland', 'country_code': 'de'}, 'boundingbox': ['48.2305476', '48.2364882', '11.3428447', '11.3530926']}","A 8, Bergkirchen, Landkreis Dachau, Bayern, 85232, Deutschland",A 8,0,0,0,up,[48.23159901 11.35130877],64678.14572410358,64678.14572410358
58414,9,7,72,147,2019,4,14,5,3,2,6,0,0,1,0,0,0,637672.2635536883,5364122.83095224,10.860600958000076,48.41520816700007,"(48.41520816700007, 10.860600958000076)","{'place_id': 180168261, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 327643027, 'lat': '48.41516540751206', 'lon': '10.860597416768876', 'display_name': 'A 8, Hirblingen, Gersthofen, Landkreis Augsburg, Bayern, 86368, Deutschland', 'address': {'road': 'A 8', 'village': 'Hirblingen', 'town': 'Gersthofen', 'county': 'Landkreis Augsburg', 'state': 'Bayern', 'postcode': '86368', 'country': 'Deutschland', 'country_code': 'de'}, 'boundingbox': ['48.4150344', '48.4168632', '10.8408789', '10.8621793']}","A 8, Hirblingen, Gersthofen, Landkreis Augsburg, Bayern, 86368, Deutschland",A 8,0,0,1,up,[48.41516525 10.86059904],21170.43935503743,21170.43935503743
58500,9,7,71,129,2019,4,20,2,3,0,6,2,0,1,0,0,1,658924.650417502,5356899.771273155,11.14489412200004,48.34526978700006,"(48.34526978700006, 11.14489412200004)","{'place_id': 169057293, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 280690992, 'lat': '48.345257327205', 'lon': '11.144888419868915', 'display_name': 'A 8, Holzschuster, Burgadelzhausen, Adelzhausen, Dasing, Landkreis Aichach-Friedberg, Bayern, 86559, Deutschland', 'address': {'road': 'A 8', 'hamlet': 'Holzschuster', 'village': 'Burgadelzhausen', 'municipality': 'Dasing', 'county': 'Landkreis Aichach-Friedberg', 'state': 'Bayern', 'postcode': '86559', 'country': 'Deutschland', 'country_code': 'de'}, 'boundingbox': ['48.3451351', '48.3478008', '11.1397371', '11.1451555']}","A 8, Holzschuster, Burgadelzhausen, Adelzhausen, Dasing, Landkreis Aichach-Friedberg, Bayern, 86559, Deutschland",A 8,0,0,0,up,[48.34546631 11.14443235],44708.08320601427,44708.08320601427
58503,9,1,74,146,2019,4,16,2,3,3,6,0,0,1,0,0,1,668240.5377601244,5350115.370767268,11.267818720000037,48.28186826000008,"(48.281868260000074, 11.267818720000037)","{'place_id': 111312768, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 38902727, 'lat': '48.28187640459765', 'lon': '11.267822538574867', 'display_name': 'A 8, Haidhof, Einsbach, Sulzemoos, Landkreis Dachau, Bayern, 85254, Deutschland', 'address': {'road': 'A 8', 'hamlet': 'Haidhof', 'village': 'Einsbach', 'county': 'Landkreis Dachau', 'state': 'Bayern', 'postcode': '85254', 'country': 'Deutschland', 'country_code': 'de'}, 'boundingbox': ['48.281347', '48.282323', '11.26687', '11.2689517']}","A 8, Haidhof, Einsbach, Sulzemoos, Landkreis Dachau, Bayern, 85254, Deutschland",A 8,0,0,0,down,[48.28179506 11.26799621],19315.62204498614,56353.610215780034
58594,9,7,61,0,2019,4,17,4,3,1,6,0,0,1,0,0,0,639988.6717776628,5364041.521439794,10.89186180400003,48.41396671700005,"(48.41396671700005, 10.89186180400003)","{'place_id': 107051918, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 27394068, 'lat': '48.41393539705241', 'lon': '10.891859791403368', 'display_name': 'A 8, Firnhaberau, Augsburg, Bayern, 86169, Deutschland', 'address': {'road': 'A 8', 'suburb': 'Firnhaberau', 'city': 'Augsburg', 'state': 'Bayern', 'postcode': '86169', 'country': 'Deutschland', 'country_code': 'de'}, 'boundingbox': ['48.4118564', '48.4140709', '10.8897511', '10.907569']}","A 8, Firnhaberau, Augsburg, Bayern, 86169, Deutschland",A 8,0,0,0,up,[48.41375252 10.89429533],23483.743912126556,23483.743912126556
